filenames,role_path_length,trait_path_length,role_max_jump,trait_max_jump,role_pc1_path_length,role_pc1_max_jump
writing_persona7_topic1,1417.3247018940103,931.3243453676894,160.9804329150816,106.15326672400214,104.3053689231518,16.336877362149664
writing_persona7_topic0,1474.5436154099543,976.1574603846483,159.78352325433818,106.58609991200441,190.42370933955007,30.946834461063894
writing_persona6_topic9,1387.6505965604738,880.646072803032,169.38574242893634,108.43175319196563,152.74311424284514,29.31229929190833
writing_persona6_topic8,1312.7014334653272,911.5594815219337,161.2245946619109,112.2157302501733,72.05056080644567,12.783431496676478
writing_persona6_topic7,1026.0884477884085,667.6686643773021,123.96015380456966,82.37528934721799,99.4876483542946,14.472843799277364
writing_persona6_topic6,372.07755427429066,256.26534950288556,130.84935657401002,90.88417926121993,61.10614193010788,25.937337370085036
writing_persona6_topic5,601.9093132448199,379.282075338691,88.02811270122241,57.51489563604419,26.011961915656823,5.939218412613987
writing_persona6_topic4,1315.0866969834372,856.8949906057505,191.99712078419373,122.71929279976483,117.0313541672207,28.327276947152377
writing_persona6_topic3,782.8569905010421,484.696140500657,152.93442445009313,97.7779656433258,89.14332028613059,20.34397350759557
writing_persona6_topic2,1282.778555505092,858.1673560515541,153.725809344491,99.27668027668581,145.44335807442255,32.77552186877808
writing_persona6_topic19,1626.5702116087298,1090.6508042328921,187.27662413520318,130.93027849186856,128.45035475496115,24.593998491464554
writing_persona6_topic18,1166.693190228504,750.325144510377,151.82812306357675,95.8890359763132,123.91662810191161,26.43650736327001
writing_persona6_topic17,924.4682426210446,578.7804905218752,98.12042098112781,65.55357726180111,128.77544324923954,38.66776206909188
writing_persona6_topic16,591.0919588636827,377.8981516310443,138.89193896910672,91.32995122247587,55.762198917006266,18.149621705243092
writing_persona6_topic15,1097.7624152981898,692.1990146545078,120.12091161318786,79.12548091741655,156.0721771163091,26.008872669449186
writing_persona6_topic14,1314.2149766539428,826.867498930085,173.4153475547751,105.93308833753707,96.95455550899125,17.84341315560624
writing_persona6_topic13,754.9154832835459,490.14561696492854,88.74884053485383,54.178580770033925,85.67780544316851,20.5863621950465
writing_persona6_topic12,317.8904617176996,196.46083727405983,109.04807751438776,68.69513767594381,32.612699936937396,17.196805361627526
writing_persona6_topic11,1429.611541165698,917.3792997303551,195.78301155577398,125.88929709161876,63.941361013046944,12.148706601614943
writing_persona6_topic10,704.3010277062843,449.82069183833863,95.3278339454082,60.766293906044574,46.560895193125425,12.25392734033899
writing_persona6_topic1,776.2484855444475,487.6901347736566,140.7486663276902,92.00222297180088,43.675525150705376,8.347078626645752
writing_persona6_topic0,487.400675000382,305.9466833577163,133.99577948537478,89.66577150424783,34.01921693800483,21.72908500185069
writing_persona5_topic9,590.3718521905614,377.69496166051636,73.73254053866556,45.39582039816111,28.261163127534605,6.130872720858417
writing_persona5_topic8,1094.1555989259102,733.1773190764272,140.40571959574532,94.74701469383712,82.94136465167111,21.640504405234392
writing_persona5_topic7,1056.9496552051112,660.0698886502796,102.44574567224893,69.748088015454,52.87822480628398,9.872411903315045
writing_persona5_topic6,1216.492000996908,773.1024901831192,156.99576155536715,100.8249882911539,164.6417029631,39.57888045385215
writing_persona5_topic5,791.3491895817015,486.8647163651169,105.3437747204432,65.03265085753111,32.354449072911294,12.141841509253824
writing_persona5_topic4,1393.3769284461744,859.762554262621,148.89520207593452,102.34983884503784,63.384048938241705,11.054548721461353
writing_persona5_topic3,738.8119809821675,455.5594311968833,130.3623366223826,83.13208642091982,32.20184580423809,11.786354037531382
writing_persona5_topic2,1020.368580711578,622.9879420972111,116.0713488010495,74.06005568713852,58.582733237936374,11.885791238668583
writing_persona5_topic19,969.122371650734,591.5039173599666,125.4619244681969,83.03999001035999,32.399990995560515,8.459846114780138
writing_persona5_topic18,1598.083990834226,1094.816740100338,158.14906936749333,117.44466858824694,77.81794795772011,16.526978256399286
writing_persona5_topic17,1380.7495424509855,848.2106286076761,211.58534577451852,122.67835474080135,52.814017177177426,10.007602826595624
writing_persona5_topic16,927.0711784188657,535.3016275523009,126.40412591512538,72.85672802613847,40.62350207358296,10.488611954051443
writing_persona5_topic15,1127.9928566737785,735.4968129038516,119.38518352553426,80.26981590781473,89.15356671310067,13.131709437095306
writing_persona5_topic14,889.5895996946476,523.7452485069057,118.31532686977876,66.71915430801718,42.97010863712737,9.926734765530917
writing_persona5_topic13,1457.5609997506563,969.3932262134806,169.5348371675253,107.1989686215864,116.55904031266371,15.2881647702738
writing_persona5_topic12,1435.367874688277,944.4838032142329,180.95835677690158,116.00643905405185,183.49213555480756,35.51005977883624
writing_persona5_topic11,1032.8340058083813,630.2570595270017,150.3734985886002,98.0171726818338,59.15640044600585,13.020737190230793
writing_persona5_topic10,1142.4879815663012,715.4307057997331,133.54806804090896,86.8843860728467,55.35743092048152,12.569902492270373
writing_persona5_topic1,806.2769882854484,464.41308781382645,142.33872308251767,80.37148903286865,34.15958139329335,12.70739094959264
writing_persona5_topic0,1232.133727171675,794.5629305301436,139.01833923032305,88.81197674542308,100.2457157892776,15.405839150037139
therapy_persona14_topic9,999.9831682087287,657.407584236201,107.2989631290883,73.99859555983632,82.98679574804862,16.424988482003712
therapy_persona14_topic8,869.428935388562,579.3349788489596,122.29865465633799,81.21093048418497,68.12507791790398,22.028272409389263
therapy_persona14_topic7,1170.6429409032291,768.4977101154486,121.08555807496309,80.97570831089813,70.38310813333632,17.674991925510334
therapy_persona14_topic6,1061.958235783465,689.4681811736735,102.69798366147812,67.40798521079961,90.99616740764864,24.58478741839602
therapy_persona14_topic5,869.8112257302809,564.5148666330923,85.70360072231064,54.11975444065672,60.85494638736537,14.25095395551377
therapy_persona14_topic4,754.5374965575123,479.58517724004105,125.80666395083941,82.80381958052477,50.4437379303605,14.937783974217979
therapy_persona14_topic3,1094.7386661169505,697.6916584230737,126.6709942843233,84.24698504253854,202.23523090222403,31.799972147437977
therapy_persona14_topic2,1172.3787925272957,764.3662276695968,151.12845261564502,96.9083954091494,157.867851056072,43.86124024533043
therapy_persona14_topic19,1071.8649030124961,700.0098606919835,107.91658858259102,69.43508953006604,97.49917930528188,24.751113878392243
therapy_persona14_topic18,1091.5903257596347,704.7072729130159,111.08878545491935,73.34231740859832,66.82966472703112,16.597188303943092
therapy_persona14_topic17,1127.4342186973633,729.7131994105632,109.5113188547938,72.02049867167013,77.44287011676128,10.503563810128085
therapy_persona14_topic16,975.4827999116412,646.3916752272341,107.45525581180075,76.98555256486793,115.2320318022284,32.723715868594375
therapy_persona14_topic15,891.0700739092855,577.0670937530007,106.48373285796079,71.36804037176707,85.54191766990203,30.61097784021637
therapy_persona14_topic14,871.9715556172914,560.3323104883176,144.3953513797822,99.37384247092258,77.73284492355752,15.75884758935342
therapy_persona14_topic13,936.3152242309906,613.262561873175,107.50407134421806,69.45788159623919,111.78766513971459,34.83213785193381
therapy_persona14_topic12,1198.4862012571023,776.1612384335123,111.82966529247707,72.19637553809847,158.57285830647686,26.464023946180987
therapy_persona14_topic11,965.0627154639333,616.7310083552696,123.71304081936316,81.22490360276545,87.79568541769613,21.573692796679513
therapy_persona14_topic10,664.2808798407884,414.05287712956607,130.78290356160767,81.09575562986846,137.07946689283347,47.72865097967357
therapy_persona14_topic1,1089.2666842381723,687.4696719652593,119.0954541642167,73.50492410656643,90.40330228270629,16.52344518339671
therapy_persona14_topic0,1396.3874231124876,916.5936035261313,150.8461008445943,98.57885453122,120.0422559302208,37.398092678703684
therapy_persona13_topic9,957.7793061682603,620.9511768469685,130.84625151060916,91.4239245350686,71.91559878465426,17.41078282780586
therapy_persona13_topic8,1046.0693217762043,675.7897093334681,147.10556801787024,92.37702648871863,123.77682099803414,18.54886936243578
therapy_persona13_topic7,1234.4191218721394,834.5232844173541,137.65177841460658,96.70257021823113,128.29787617896505,29.81728475441284
therapy_persona13_topic6,1049.648962263452,740.2886301972765,131.95716977740693,92.5683560603663,168.388887831413,30.920919183034826
therapy_persona13_topic5,1226.8501684553771,794.2953607736528,146.80705942167089,101.19286086992685,178.2510931791269,23.29060165198268
therapy_persona13_topic4,1083.5453573657953,695.9988995578119,130.08972310270988,85.80684631502527,121.40815150305444,21.555201990729522
therapy_persona13_topic3,1252.1749252689988,833.2064794853914,156.89564993653764,107.73802177659775,177.29997779700943,36.66485976090664
therapy_persona13_topic2,1240.1419165446537,808.0069484015205,149.83461579046474,94.37713495568838,147.87791235647643,24.106706114271812
therapy_persona13_topic19,1111.962562617587,732.3420180632642,109.18167103173626,70.85450633807785,130.2205117169062,33.096043834070166
therapy_persona13_topic18,1056.022878834122,712.2983927294075,108.09159003128498,73.60503862356194,93.49808614758877,16.357601970844897
therapy_persona13_topic17,786.5160530214556,508.9155260276685,98.00444581530549,59.75042988030881,104.31213353961965,14.335573315662625
therapy_persona13_topic16,820.3792204013481,531.3046876672727,104.47535827954157,63.33692223077071,105.59529183729138,21.69793583224958
therapy_persona13_topic15,1195.6996609950152,791.3565048251113,133.60589169107956,91.40346548249292,171.11040542873081,30.345007421789767
therapy_persona13_topic14,1105.2647800498862,736.1204610337943,158.1466379576912,110.28248196815618,189.8337338050366,57.41004527445615
therapy_persona13_topic13,702.4039545390714,458.17881077408197,120.91454836929319,80.46145323047828,84.22168171145611,24.491459577786593
therapy_persona13_topic12,1163.514036524019,792.2105912825041,148.61275012435607,105.55848261767264,203.5871312949297,40.60341458562793
therapy_persona13_topic11,1188.7228884055442,801.3410007979389,124.89735816133613,85.85111601896138,174.2655678064707,34.33530139599471
therapy_persona13_topic10,978.7890416650623,646.5313373664454,91.14458154926191,62.706892832636925,164.00044589874028,24.50202795743264
therapy_persona13_topic1,1186.557784069268,780.2760335509554,123.37136335002124,84.4475834795167,114.33082070821004,21.63385898724588
therapy_persona13_topic0,867.2622190772962,568.4434789577391,93.5302885679007,66.83457763027654,73.88863600685973,17.11672542792105
therapy_persona12_topic9,981.6268507422917,620.4101653766207,135.6170360431453,92.33974995294169,97.96381378454022,31.40657290581254
therapy_persona12_topic8,1108.0299088694192,718.8790277002603,107.20695662664717,71.23707943046854,101.23504101182439,30.008142851743475
therapy_persona12_topic7,1349.4530973800463,851.8562881556172,169.89127746654515,107.79609539877961,184.90595773480328,47.78720776987688
therapy_persona12_topic6,1009.8462824560768,667.2879919140254,141.29128782148754,96.28398843062429,123.94178014181594,49.72530732352533
therapy_persona12_topic5,1034.351534499276,658.2784019933733,132.48029872220346,86.21783088845102,148.1264576077042,30.62378714742551
therapy_persona12_topic4,1132.2061323331097,726.5181690282735,119.98275346478705,81.16044950261889,75.12039398318552,16.056720951907977
